Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:10,22-08-2025 11:25:10,0.000s,PASSED
if (isSuite),Chrome 139.0.7258.138,,,22-08-2025 11:25:10,22-08-2025 11:25:12,1.716s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""Solo leveling"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:12,22-08-2025 11:25:13,1.021s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:13,22-08-2025 11:25:13,0.358s,PASSED
"searchlist = findTestObject(""Prod환경/Home/02.검색/03.Solo Leveling 타이틀"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:13,22-08-2025 11:25:13,0.003s,PASSED
HighlightElement.run(searchlist),Chrome 139.0.7258.138,,,22-08-2025 11:25:13,22-08-2025 11:25:16,2.706s,PASSED
"verifyElementPresent(searchlist, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:16,22-08-2025 11:25:17,0.646s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 11:25:17,22-08-2025 11:25:18,1.054s,PASSED
"comment(""✅ 완료"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:18,0.005s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:18,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/04.라인배너 확인,Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:29,11.689s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:18,0.008s,PASSED
"comment(""✅ 라인배너 실행"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:18,0.011s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:25:18,22-08-2025 11:25:20,2.013s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:20,22-08-2025 11:25:20,0.253s,PASSED
"linebanner = findTestObject(""Prod환경/Home/04.배너/라인배너/01.라인배너"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:20,22-08-2025 11:25:20,0.004s,PASSED
HighlightElement.run(linebanner),Chrome 139.0.7258.138,,,22-08-2025 11:25:20,22-08-2025 11:25:22,2.178s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:22,22-08-2025 11:25:22,0.223s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/01.라인배너""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:22,22-08-2025 11:25:24,1.799s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:25:24,22-08-2025 11:25:26,2.009s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 11:25:26,22-08-2025 11:25:27,1.093s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:25:27,22-08-2025 11:25:29,2.007s,PASSED
"comment(""✅ 라인배너 완"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:29,0.003s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:29,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:58,28.699s,FAILED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:29,0.000s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:29,0.002s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 11:25:29,22-08-2025 11:25:31,1.232s,PASSED
"verifyElementPresent(next, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:31,22-08-2025 11:25:31,0.230s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:31,22-08-2025 11:25:31,0.269s,PASSED
"prev = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:31,22-08-2025 11:25:31,0.003s,PASSED
HighlightElement.run(prev),Chrome 139.0.7258.138,,,22-08-2025 11:25:31,22-08-2025 11:25:32,1.337s,PASSED
"verifyElementPresent(prev, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:32,22-08-2025 11:25:33,0.229s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:33,22-08-2025 11:25:33,0.258s,PASSED
delay(10),Chrome 139.0.7258.138,,,22-08-2025 11:25:33,22-08-2025 11:25:43,10.008s,PASSED
"page2 = findTestObject(""Prod환경/Home/04.배너/빅배너/03.2페이지"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:43,22-08-2025 11:25:43,0.007s,PASSED
HighlightElement.run(page2),Chrome 139.0.7258.138,,,22-08-2025 11:25:43,22-08-2025 11:25:44,1.253s,PASSED
"verifyElementPresent(page2, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:44,22-08-2025 11:25:44,0.235s,PASSED
"prev1 = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:44,22-08-2025 11:25:44,0.005s,PASSED
HighlightElement.run(prev1),Chrome 139.0.7258.138,,,22-08-2025 11:25:44,22-08-2025 11:25:46,1.248s,PASSED
"verifyElementPresent(prev1, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:25:46,22-08-2025 11:25:46,0.230s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:46,22-08-2025 11:25:46,0.266s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/04.빅배너이미지""))",Chrome 139.0.7258.138,,,22-08-2025 11:25:46,22-08-2025 11:25:51,5.044s,PASSED
delay(1),Chrome 139.0.7258.138,,,22-08-2025 11:25:51,22-08-2025 11:25:52,1.006s,PASSED
"title = findTestObject(""Prod환경/Home/04.배너/빅배너/08.작품이미지"")",Chrome 139.0.7258.138,,,22-08-2025 11:25:52,22-08-2025 11:25:52,0.002s,PASSED
HighlightElement.run(title),Chrome 139.0.7258.138,,,22-08-2025 11:25:52,22-08-2025 11:25:58,5.786s,FAILED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:25:58,22-08-2025 11:25:58,0.000s,PASSED
,,,,,,,
Start listener action : afterSuite,Chrome 139.0.7258.138,,,22-08-2025 11:25:58,22-08-2025 11:25:58,0.020s,PASSED
