Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.021s,FAILED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.000s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.053s,FAILED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.000s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.004s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.017s,FAILED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.001s,PASSED
,,,,,,,
Start listener action : afterSuite,Chrome 139.0.7258.138,,,22-08-2025 11:22:02,22-08-2025 11:22:02,0.019s,PASSED
